BALANCING_AREA_TIMEPOINTS_1	BALANCING_AREA_TIMEPOINTS_2	MaximumContingencyDown
system_wide_balancing_area	2507121522	72.4956563158
system_wide_balancing_area	2507121800	54.62410663880001
system_wide_balancing_area	2507121802	49.464950181400006
system_wide_balancing_area	2507121804	56.51887966340001
system_wide_balancing_area	2507121806	80.7242521906
system_wide_balancing_area	2507121808	88.04474235930002
system_wide_balancing_area	2507121810	91.74577076130001
system_wide_balancing_area	2507121812	93.4217234996
system_wide_balancing_area	2507121814	92.40620796350001
system_wide_balancing_area	2507121816	91.82235937920001
system_wide_balancing_area	2507121818	101.28727014200001
system_wide_balancing_area	2507121820	90.17325151
system_wide_balancing_area	2507121822	71.80040941680001
system_wide_balancing_area	2507121900	54.9692471504
system_wide_balancing_area	2507121902	50.110465473000005
system_wide_balancing_area	2507121904	57.2399879695
system_wide_balancing_area	2507121906	81.03258572760001
system_wide_balancing_area	2507121908	89.554593229
system_wide_balancing_area	2507121910	94.43426436690001
system_wide_balancing_area	2507121912	94.2800915276
system_wide_balancing_area	2507121914	94.2204160271
system_wide_balancing_area	2507121916	93.89516937260001
system_wide_balancing_area	2507121918	101.659261593
system_wide_balancing_area	2507121920	91.252437102
system_wide_balancing_area	2507121922	72.4409527619
system_wide_balancing_area	2508010900	54.590079605999996
system_wide_balancing_area	2508010902	50.0562497721
system_wide_balancing_area	2508010904	56.01474135470001
system_wide_balancing_area	2508010906	76.12679884660001
system_wide_balancing_area	2508010908	88.1115310651
system_wide_balancing_area	2508010910	95.89709945480001
system_wide_balancing_area	2508010912	97.76058721240001
system_wide_balancing_area	2508010914	98.86876374570001
system_wide_balancing_area	2508010916	98.0224621735
system_wide_balancing_area	2508010918	105.512799469
system_wide_balancing_area	2508010920	92.6130045239
system_wide_balancing_area	2508010922	72.71328458650001
system_wide_balancing_area	2508042100	55.768029394500005
system_wide_balancing_area	2508042102	51.1452210719
system_wide_balancing_area	2508042104	58.4009669335
system_wide_balancing_area	2508042106	81.559516305
system_wide_balancing_area	2508042108	93.2550715209
system_wide_balancing_area	2508042110	98.97695981060001
system_wide_balancing_area	2508042112	100.280286696
system_wide_balancing_area	2508042114	100.564403193
system_wide_balancing_area	2508042116	98.66856523180002
system_wide_balancing_area	2508042118	99.62103866700001
system_wide_balancing_area	2508042120	93.6857945505
system_wide_balancing_area	2508042122	71.89124875280001
system_wide_balancing_area	2508050100	57.1886427393
system_wide_balancing_area	2508050102	52.8721986221
system_wide_balancing_area	2508050104	59.56981398440001
system_wide_balancing_area	2508050106	83.5696105945
system_wide_balancing_area	2508050108	94.2004602491
system_wide_balancing_area	2508050110	99.300511219
system_wide_balancing_area	2508050112	100.42992953000001
system_wide_balancing_area	2508050114	100.95065549200001
system_wide_balancing_area	2508050116	99.0689746023
system_wide_balancing_area	2508050118	98.9921289829
system_wide_balancing_area	2508050120	93.75050730070001
system_wide_balancing_area	2508050122	73.753718238
system_wide_balancing_area	2508072700	63.30486779340001
system_wide_balancing_area	2508072702	56.22707273790001
system_wide_balancing_area	2508072704	56.8165536826
system_wide_balancing_area	2508072706	63.8650286661
system_wide_balancing_area	2508072708	81.06103805090001
system_wide_balancing_area	2508072710	89.9820911869
system_wide_balancing_area	2508072712	91.4391031394
system_wide_balancing_area	2508072714	92.3137188541
system_wide_balancing_area	2508072716	94.5553621029
system_wide_balancing_area	2508072718	93.1812498618
system_wide_balancing_area	2508072720	94.2641608983
system_wide_balancing_area	2508072722	77.5807806674
system_wide_balancing_area	2508091000	61.03795287650001
system_wide_balancing_area	2508091002	56.4818753347
system_wide_balancing_area	2508091004	62.545526679299996
system_wide_balancing_area	2508091006	85.2146881916
system_wide_balancing_area	2508091008	96.9638292182
system_wide_balancing_area	2508091010	103.93545241100001
system_wide_balancing_area	2508091012	105.075991491
system_wide_balancing_area	2508091014	105.08003989500001
system_wide_balancing_area	2508091016	103.681674258
system_wide_balancing_area	2508091018	105.01532714400001
system_wide_balancing_area	2508091020	96.1620230616
system_wide_balancing_area	2508091022	74.7324754423
system_wide_balancing_area	2508100300	61.28870706930001
system_wide_balancing_area	2508100302	56.8398073201
system_wide_balancing_area	2508100304	63.2806020549
system_wide_balancing_area	2508100306	86.1358173527
system_wide_balancing_area	2508100308	98.832365138
system_wide_balancing_area	2508100310	104.59874884300001
system_wide_balancing_area	2508100312	106.05273066400001
system_wide_balancing_area	2508100314	105.201368587
system_wide_balancing_area	2508100316	101.638205321
system_wide_balancing_area	2508100318	103.17711722600001
system_wide_balancing_area	2508100320	93.77882144310001
system_wide_balancing_area	2508100322	77.4473129344
system_wide_balancing_area	2508110800	60.241194882200006
system_wide_balancing_area	2508110802	55.01070631100001
system_wide_balancing_area	2508110804	56.2806647198
system_wide_balancing_area	2508110806	67.60210050580001
system_wide_balancing_area	2508110808	84.0337082715
system_wide_balancing_area	2508110810	90.40676012450001
system_wide_balancing_area	2508110812	91.59481858020001
system_wide_balancing_area	2508110814	88.9760319411
system_wide_balancing_area	2508110816	89.28341441890001
system_wide_balancing_area	2508110818	94.3895379947
system_wide_balancing_area	2508110820	85.48465996070001
system_wide_balancing_area	2508110822	72.43320415020001
system_wide_balancing_area	2508120500	56.96013008290001
system_wide_balancing_area	2508120502	52.46371095770001
system_wide_balancing_area	2508120504	58.739693685400006
system_wide_balancing_area	2508120506	83.0185524595
system_wide_balancing_area	2508120508	91.8860197848
system_wide_balancing_area	2508120510	96.75554623900001
system_wide_balancing_area	2508120512	97.85361410510001
system_wide_balancing_area	2508120514	95.8556526848
system_wide_balancing_area	2508120516	93.5381759175
system_wide_balancing_area	2508120518	95.595789583
system_wide_balancing_area	2508120520	86.0367240254
system_wide_balancing_area	2508120522	71.7557568178
system_wide_balancing_area	2508120800	53.95813361890001
system_wide_balancing_area	2508120802	50.126016855900005
system_wide_balancing_area	2508120804	57.57994320080001
system_wide_balancing_area	2508120806	81.3936921969
system_wide_balancing_area	2508120808	90.8031149196
system_wide_balancing_area	2508120810	95.45221935410001
system_wide_balancing_area	2508120812	96.21762690290001
system_wide_balancing_area	2508120814	95.83643510860001
system_wide_balancing_area	2508120816	93.4431371656
system_wide_balancing_area	2508120818	101.078056791
system_wide_balancing_area	2508120820	89.7060591545
system_wide_balancing_area	2508120822	69.53130694320001
system_wide_balancing_area	3007051700	62.7086438671
system_wide_balancing_area	3007051702	59.51404460290001
system_wide_balancing_area	3007051704	62.7385156052
system_wide_balancing_area	3007051706	78.6439715142
system_wide_balancing_area	3007051708	86.7541840966
system_wide_balancing_area	3007051710	90.4891185501
system_wide_balancing_area	3007051712	91.4554867203
system_wide_balancing_area	3007051714	91.4723728143
system_wide_balancing_area	3007051716	90.49236892500001
system_wide_balancing_area	3007051718	88.78044402910001
system_wide_balancing_area	3007051720	86.8691363799
system_wide_balancing_area	3007051722	73.5815799857
system_wide_balancing_area	3007070900	64.96999707420001
system_wide_balancing_area	3007070902	61.5734187206
system_wide_balancing_area	3007070904	65.70061793090001
system_wide_balancing_area	3007070906	79.19469601150001
system_wide_balancing_area	3007070908	89.1921872521
system_wide_balancing_area	3007070910	93.66683568420001
system_wide_balancing_area	3007070912	94.7513985847
system_wide_balancing_area	3007070914	94.7000981554
system_wide_balancing_area	3007070916	93.65384211230001
system_wide_balancing_area	3007070918	90.981399721
system_wide_balancing_area	3007070920	89.7883773593
system_wide_balancing_area	3007070922	76.90411717730001
system_wide_balancing_area	3007072100	68.9393786912
system_wide_balancing_area	3007072102	64.838158697
system_wide_balancing_area	3007072104	65.287570594
system_wide_balancing_area	3007072106	73.0295553385
system_wide_balancing_area	3007072108	85.06174559470001
system_wide_balancing_area	3007072110	89.69615391720001
system_wide_balancing_area	3007072112	89.42988479050001
system_wide_balancing_area	3007072114	88.6499058018
system_wide_balancing_area	3007072116	88.721992775
system_wide_balancing_area	3007072118	87.64067232160001
system_wide_balancing_area	3007072120	86.4989583169
system_wide_balancing_area	3007072122	77.30222468120002
system_wide_balancing_area	3007082500	67.7736317316
system_wide_balancing_area	3007082502	63.3963994137
system_wide_balancing_area	3007082504	64.1854715245
system_wide_balancing_area	3007082506	71.9709676901
system_wide_balancing_area	3007082508	85.8423746584
system_wide_balancing_area	3007082510	90.53652645720001
system_wide_balancing_area	3007082512	89.75135479640001
system_wide_balancing_area	3007082514	88.9200753783
system_wide_balancing_area	3007082516	89.6734250761
system_wide_balancing_area	3007082518	89.3824768834
system_wide_balancing_area	3007082520	86.8347141168
system_wide_balancing_area	3007082522	77.94452254560001
system_wide_balancing_area	3007121500	64.2958772467
system_wide_balancing_area	3007121502	60.0797049692
system_wide_balancing_area	3007121504	61.66174567670001
system_wide_balancing_area	3007121506	69.9187325055
system_wide_balancing_area	3007121508	81.0027408355
system_wide_balancing_area	3007121510	84.2759238589
system_wide_balancing_area	3007121512	83.5128270003
system_wide_balancing_area	3007121514	81.50345712570001
system_wide_balancing_area	3007121516	82.43800333280001
system_wide_balancing_area	3007121518	86.5898816091
system_wide_balancing_area	3007121520	81.4359167135
system_wide_balancing_area	3007121522	72.9711040844
system_wide_balancing_area	3007121800	61.30195295800001
system_wide_balancing_area	3007121802	57.9333040454
system_wide_balancing_area	3007121804	62.5391368158
system_wide_balancing_area	3007121806	78.34393019950001
system_wide_balancing_area	3007121808	83.1238126184
system_wide_balancing_area	3007121810	85.54038311880001
system_wide_balancing_area	3007121812	86.6346892163
system_wide_balancing_area	3007121814	85.9716127357
system_wide_balancing_area	3007121816	85.5903913258
system_wide_balancing_area	3007121818	91.770463904
system_wide_balancing_area	3007121820	84.5136134696
system_wide_balancing_area	3007121822	72.5171456264
system_wide_balancing_area	3007121900	61.5273109634
system_wide_balancing_area	3007121902	58.354790465300006
system_wide_balancing_area	3007121904	63.009981367900004
system_wide_balancing_area	3007121906	78.54525525000001
system_wide_balancing_area	3007121908	84.1096632186
system_wide_balancing_area	3007121910	87.2958233997
system_wide_balancing_area	3007121912	87.1951569106
system_wide_balancing_area	3007121914	87.15619205040001
system_wide_balancing_area	3007121916	86.94382365300001
system_wide_balancing_area	3007121918	92.0133541146
system_wide_balancing_area	3007121920	85.218263038
system_wide_balancing_area	3007121922	72.9353856353
system_wide_balancing_area	3008010900	61.27973515400001
system_wide_balancing_area	3008010902	58.319390557700004
system_wide_balancing_area	3008010904	62.2099618859
system_wide_balancing_area	3008010906	75.34204290730001
system_wide_balancing_area	3008010908	83.1674220151
system_wide_balancing_area	3008010910	88.25097524850001
system_wide_balancing_area	3008010912	89.4677315264
system_wide_balancing_area	3008010914	90.1913106046
system_wide_balancing_area	3008010916	89.6387216505
system_wide_balancing_area	3008010918	94.52950501660001
system_wide_balancing_area	3008010920	86.10663965610001
system_wide_balancing_area	3008010922	73.1132035233
system_wide_balancing_area	3008042100	62.04887237770001
system_wide_balancing_area	3008042102	59.0304296617
system_wide_balancing_area	3008042104	63.768037565
system_wide_balancing_area	3008042106	78.88931229330001
system_wide_balancing_area	3008042108	86.525874527
system_wide_balancing_area	3008042110	90.2619567576
system_wide_balancing_area	3008042112	91.1129584146
system_wide_balancing_area	3008042114	91.2984710538
system_wide_balancing_area	3008042116	90.06059185020001
system_wide_balancing_area	3008042118	90.6825052634
system_wide_balancing_area	3008042120	86.8071132677
system_wide_balancing_area	3008042122	72.5764587782
system_wide_balancing_area	3008050100	62.9764557217
system_wide_balancing_area	3008050102	60.15805218970001
system_wide_balancing_area	3008050104	64.53123119550001
system_wide_balancing_area	3008050106	80.2017946726
system_wide_balancing_area	3008050108	87.14316201140001
system_wide_balancing_area	3008050110	90.4732182514
system_wide_balancing_area	3008050112	91.21066705690001
system_wide_balancing_area	3008050114	91.5506728233
system_wide_balancing_area	3008050116	90.32203741820001
system_wide_balancing_area	3008050118	90.2718614031
system_wide_balancing_area	3008050120	86.8493671783
system_wide_balancing_area	3008050122	73.79255017960001
system_wide_balancing_area	3008072700	66.9700184384
system_wide_balancing_area	3008072702	62.3486027449
system_wide_balancing_area	3008072704	62.73350178020001
system_wide_balancing_area	3008072706	67.33577305940001
system_wide_balancing_area	3008072708	78.56383307150001
system_wide_balancing_area	3008072710	84.3887961627
system_wide_balancing_area	3008072712	85.3401458203
system_wide_balancing_area	3008072714	85.91122237140002
system_wide_balancing_area	3008072716	87.3748936431
system_wide_balancing_area	3008072718	86.47767299370001
system_wide_balancing_area	3008072720	87.184755075
system_wide_balancing_area	3008072722	76.2914140535
system_wide_balancing_area	3008091000	65.4898461403
system_wide_balancing_area	3008091002	62.5149749993
system_wide_balancing_area	3008091004	66.4742099396
system_wide_balancing_area	3008091006	81.2759409801
system_wide_balancing_area	3008091008	88.94749183740001
system_wide_balancing_area	3008091010	93.4995830719
system_wide_balancing_area	3008091012	94.244293135
system_wide_balancing_area	3008091014	94.2469365229
system_wide_balancing_area	3008091016	93.3338797235
system_wide_balancing_area	3008091018	94.2046826123
system_wide_balancing_area	3008091020	88.42395597260001
system_wide_balancing_area	3008091022	74.4316254663
system_wide_balancing_area	3008100300	65.6535750068
system_wide_balancing_area	3008100302	62.7486851423
system_wide_balancing_area	3008100304	66.9541742293
system_wide_balancing_area	3008100306	81.877388285
system_wide_balancing_area	3008100308	90.16754429100001
system_wide_balancing_area	3008100310	93.93267961100001
system_wide_balancing_area	3008100312	94.8820507572
system_wide_balancing_area	3008100314	94.3261575682
system_wide_balancing_area	3008100316	91.99960551240001
system_wide_balancing_area	3008100318	93.0044313904
system_wide_balancing_area	3008100320	86.8678547753
system_wide_balancing_area	3008100322	76.204266874
system_wide_balancing_area	3008110800	64.96960645130001
system_wide_balancing_area	3008110802	61.5543815432
system_wide_balancing_area	3008110804	62.3835953979
system_wide_balancing_area	3008110806	69.77587796670001
system_wide_balancing_area	3008110808	80.50482524510001
system_wide_balancing_area	3008110810	84.6660819102
system_wide_balancing_area	3008110812	85.4418195445
system_wide_balancing_area	3008110814	83.7318941261
system_wide_balancing_area	3008110816	83.9325981865
system_wide_balancing_area	3008110818	87.26661950830001
system_wide_balancing_area	3008110820	81.45221788
system_wide_balancing_area	3008110822	72.93032621280001
system_wide_balancing_area	3008120500	62.8272493703
system_wide_balancing_area	3008120502	59.891331934600004
system_wide_balancing_area	3008120504	63.98920773380001
system_wide_balancing_area	3008120506	79.8419836448
system_wide_balancing_area	3008120508	85.6319581125
system_wide_balancing_area	3008120510	88.8114943663
system_wide_balancing_area	3008120512	89.52847303390001
system_wide_balancing_area	3008120514	88.22391275910002
system_wide_balancing_area	3008120516	86.71072631930001
system_wide_balancing_area	3008120518	88.05423626980001
system_wide_balancing_area	3008120520	81.81268572520001
system_wide_balancing_area	3008120522	72.4879899048
system_wide_balancing_area	3008120800	60.86710875280001
system_wide_balancing_area	3008120802	58.3649446736
system_wide_balancing_area	3008120804	63.2319536669
system_wide_balancing_area	3008120806	78.7810381585
system_wide_balancing_area	3008120808	84.9248800608
system_wide_balancing_area	3008120810	87.96049270930001
system_wide_balancing_area	3008120812	88.4602622605
system_wide_balancing_area	3008120814	88.21136472580001
system_wide_balancing_area	3008120816	86.64867117700001
system_wide_balancing_area	3008120818	91.6338589506
system_wide_balancing_area	3008120820	84.20856224010001
system_wide_balancing_area	3008120822	71.0355449726
system_wide_balancing_area	3507051700	63.80378080100001
system_wide_balancing_area	3507051702	60.502237673699995
system_wide_balancing_area	3507051704	63.834652539100006
system_wide_balancing_area	3507051706	80.2725667501
system_wide_balancing_area	3507051708	88.6542805108
system_wide_balancing_area	3507051710	92.5142473348
system_wide_balancing_area	3507051712	93.512966087
system_wide_balancing_area	3507051714	93.5304174676
system_wide_balancing_area	3507051716	92.5176065208
system_wide_balancing_area	3507051718	90.74837244560001
system_wide_balancing_area	3507051720	88.77308098920001
system_wide_balancing_area	3507051722	75.0407042921
system_wide_balancing_area	3507070900	66.1408361003
system_wide_balancing_area	3507070902	62.630552339400005
system_wide_balancing_area	3507070904	66.8959155542
system_wide_balancing_area	3507070906	80.84172755200001
system_wide_balancing_area	3507070908	91.1738993727
system_wide_balancing_area	3507070910	95.79834317810001
system_wide_balancing_area	3507070912	96.9192134014
system_wide_balancing_area	3507070914	96.8661956155
