period	timepoint_label	Oahu_AES	Oahu_Airport_DSG	Oahu_Battery_Bulk	Oahu_Battery_Conting	Oahu_Battery_Reg	Oahu_CC_152	Oahu_CIP_CT	Oahu_CentralTrackingPV_PV_01	Oahu_CentralTrackingPV_PV_02	Oahu_CentralTrackingPV_PV_03	Oahu_CentralTrackingPV_PV_04	Oahu_CentralTrackingPV_PV_05	Oahu_CentralTrackingPV_PV_06	Oahu_CentralTrackingPV_PV_07	Oahu_CentralTrackingPV_PV_08	Oahu_CentralTrackingPV_PV_09	Oahu_CentralTrackingPV_PV_10	Oahu_CentralTrackingPV_PV_11	Oahu_CentralTrackingPV_PV_12	Oahu_CentralTrackingPV_PV_13	Oahu_CentralTrackingPV_PV_14	Oahu_CentralTrackingPV_PV_15	Oahu_CentralTrackingPV_PV_16	Oahu_CentralTrackingPV_PV_17	Oahu_CentralTrackingPV_PV_18	Oahu_FlatDistPV_Oahu_FlatDistPV_0	Oahu_FlatDistPV_Oahu_FlatDistPV_1	Oahu_FlatDistPV_Oahu_FlatDistPV_2	Oahu_FlatDistPV_Oahu_FlatDistPV_3	Oahu_H-Power	Oahu_Honolulu_8	Oahu_Honolulu_9	Oahu_IC_Barge	Oahu_IC_MCBH	Oahu_IC_Schofield	Oahu_Kahe_1	Oahu_Kahe_2	Oahu_Kahe_3	Oahu_Kahe_4	Oahu_Kahe_5	Oahu_Kahe_6	Oahu_Kalaeloa_CC1	Oahu_Kalaeloa_CC2	Oahu_Kalaeloa_CC3	Oahu_Nuclear	Oahu_OffshoreWind_OffWind	Oahu_OnshoreWind_OnWind_101	Oahu_OnshoreWind_OnWind_102	Oahu_OnshoreWind_OnWind_103	Oahu_OnshoreWind_OnWind_104	Oahu_OnshoreWind_OnWind_105	Oahu_OnshoreWind_OnWind_106	Oahu_OnshoreWind_OnWind_107	Oahu_OnshoreWind_OnWind_201	Oahu_OnshoreWind_OnWind_202	Oahu_OnshoreWind_OnWind_203	Oahu_OnshoreWind_OnWind_204	Oahu_OnshoreWind_OnWind_205	Oahu_OnshoreWind_OnWind_206	Oahu_OnshoreWind_OnWind_207	Oahu_OnshoreWind_OnWind_208	Oahu_OnshoreWind_OnWind_209	Oahu_OnshoreWind_OnWind_301	Oahu_OnshoreWind_OnWind_302	Oahu_OnshoreWind_OnWind_303	Oahu_OnshoreWind_OnWind_304	Oahu_OnshoreWind_OnWind_305	Oahu_OnshoreWind_OnWind_306	Oahu_OnshoreWind_OnWind_307	Oahu_OnshoreWind_OnWind_308	Oahu_OnshoreWind_OnWind_309	Oahu_OnshoreWind_OnWind_401	Oahu_OnshoreWind_OnWind_402	Oahu_OnshoreWind_OnWind_403	Oahu_OnshoreWind_OnWind_404	Oahu_OnshoreWind_OnWind_405	Oahu_OnshoreWind_OnWind_406	Oahu_OnshoreWind_OnWind_407	Oahu_OnshoreWind_OnWind_408	Oahu_OnshoreWind_OnWind_409	Oahu_OnshoreWind_OnWind_410	Oahu_OnshoreWind_OnWind_501	Oahu_OnshoreWind_OnWind_502	Oahu_OnshoreWind_OnWind_503	Oahu_OnshoreWind_OnWind_504	Oahu_OnshoreWind_OnWind_505	Oahu_OnshoreWind_OnWind_506	Oahu_OnshoreWind_OnWind_507	Oahu_OnshoreWind_OnWind_508	Oahu_OnshoreWind_OnWind_509	Oahu_OnshoreWind_OnWind_Kahuku	Oahu_OnshoreWind_OnWind_Kawailoa	Oahu_SlopedDistPV_Oahu_SlopedDistPV_0	Oahu_SlopedDistPV_Oahu_SlopedDistPV_1	Oahu_SlopedDistPV_Oahu_SlopedDistPV_10	Oahu_SlopedDistPV_Oahu_SlopedDistPV_11	Oahu_SlopedDistPV_Oahu_SlopedDistPV_12	Oahu_SlopedDistPV_Oahu_SlopedDistPV_13	Oahu_SlopedDistPV_Oahu_SlopedDistPV_14	Oahu_SlopedDistPV_Oahu_SlopedDistPV_15	Oahu_SlopedDistPV_Oahu_SlopedDistPV_2	Oahu_SlopedDistPV_Oahu_SlopedDistPV_3	Oahu_SlopedDistPV_Oahu_SlopedDistPV_4	Oahu_SlopedDistPV_Oahu_SlopedDistPV_5	Oahu_SlopedDistPV_Oahu_SlopedDistPV_6	Oahu_SlopedDistPV_Oahu_SlopedDistPV_7	Oahu_SlopedDistPV_Oahu_SlopedDistPV_8	Oahu_SlopedDistPV_Oahu_SlopedDistPV_9	Oahu_Waiau_10	Oahu_Waiau_6	Oahu_Waiau_7	Oahu_Waiau_8	Oahu_Waiau_9
2025	2025-11-08-02:00	0.0	0.0	0.0	0.0	0.0	150.586	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.799999999998995	0.0	0.0	0.0	0.0	13.666571999999999	0.0	0.0	0.0	0.0	134.3	134.4	90.0	90.0	9.976890783885239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.01760999991143	42.721418999911435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025	2025-11-08-04:00	0.0	0.0	0.0	0.0	0.0	150.586	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.799999999998995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.3	117.66107461388525	90.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.757149999911427	14.60322899991143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025	2025-11-08-06:00	0.0	0.0	0.0	0.0	0.0	150.586	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.799999999998995	0.0	0.0	0.0	0.0	10.9332576	0.0	0.0	0.0	0.0	134.3	134.4	90.0	90.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.97251999991143	53.51805599991144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.400000000000002
2025	2025-11-08-08:00	0.0	0.0	0.0	0.0	0.0	150.586	45.0	16.77550079991143	0.0	0.0	96.26486338954362	23.639883651732436	0.0	34.496963299911435	0.0	0.0	0.0	29.00138499991143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.704075421392535	0.0	4.346020172205168	22.004412605484923	42.799999999998995	0.0	0.0	0.0	0.0	16.3998864	0.0	0.0	0.0	0.0	106.44060830530547	74.10000000000002	90.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.971389999911427	45.80268299991143	0.0	19.040657412931196	9.720652273500535	0.0	13.866235589540063	0.0	7.108318012661037	0.0	0.0	1.4381684753931046	0.0	5.25378364650287	7.507228032247388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9
2025	2025-11-08-10:00	0.0	0.0	0.0	0.0	0.0	138.97648075227704	0.0	21.11457959991143	0.0	0.0	108.0151917381552	23.2356664830519	0.0	36.89437049991143	0.0	0.0	0.0	36.55154999991144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.41997012429182	0.0	15.64529201311742	43.90956466980985	42.799999999998995	0.0	0.0	0.0	0.0	16.3998864	0.0	0.0	0.0	0.0	54.7	54.0	90.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.910809999911432	41.940821999911435	0.0	30.923332749337398	18.997327718726172	0.0	24.766208022708195	0.0	24.19512614311831	0.0	0.0	8.47172974507975	0.0	11.055002733805477	21.429771113135157	0.0	0.0	0.0	5.9	0.0	0.0	0.0	0.0
2025	2025-11-08-12:00	0.0	0.0	0.0	0.0	0.0	138.97648075227704	0.0	21.44150159991143	0.0	0.0	129.81346584871886	29.34094235888354	0.0	43.29603529991144	0.0	0.0	0.0	30.33991799991143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.63429574646008	0.0	21.72929573107893	53.34748873777781	42.799999999998995	0.0	0.0	0.0	0.0	16.3998864	0.0	0.0	0.0	0.0	54.7	54.0	90.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.807329999911428	46.845824999911436	0.0	31.252082877556127	21.969207752602546	0.0	24.39849514431842	0.0	35.65678229259103	0.0	0.0	13.250613885236488	0.0	15.319225741154332	24.979219943544873	0.0	0.0	0.0	5.9	0.0	0.0	0.0	0.0
2025	2025-11-08-14:00	0.0	0.0	0.0	0.0	0.0	150.586	0.0	19.94861759991143	0.0	0.0	107.04817116838062	24.165437768027548	0.0	44.59829309991144	0.0	0.0	0.0	31.26003999991143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.377644614811636	0.0	21.832352409634424	41.22276904617823	42.799999999998995	0.0	0.0	0.0	0.0	8.1999432	0.0	0.0	0.0	0.0	73.87042395227702	54.0	90.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.44805999991143	40.29917399991143	0.0	24.416561343649775	11.708314064293301	0.0	15.799349096652458	0.0	39.48561690451595	0.0	0.0	14.292396840400668	0.0	13.280478473204356	24.42598666827661	0.0	0.0	0.0	5.9	0.0	0.0	0.0	5.9
2025	2025-11-08-16:00	0.0	0.0	0.0	0.0	0.0	150.586	0.0	15.208869599911429	0.0	0.0	80.0445609027705	4.945685779309196	0.0	13.547450899911427	0.0	0.0	0.0	22.69753499991143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.684859832831837	0.0	13.852193638648314	15.040349497062971	42.799999999998995	0.0	0.0	0.0	0.0	16.3998864	0.0	0.0	0.0	0.0	94.50000000000058	69.38287893723616	90.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.370369999911427	31.79595899991143	0.0	5.997618614329566	2.0666684734472516	0.0	2.3132885592602404	0.0	27.118576856766033	0.0	0.0	8.874807004257033	0.0	7.491195933919608	13.74026756677307	0.0	0.0	0.0	5.9	0.0	0.0	0.0	5.9
2025	2025-11-08-18:00	0.0	0.0	0.0	0.0	0.0	150.586	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.799999999998995	0.0	0.0	0.0	0.0	10.9332576	0.0	0.0	0.0	0.0	134.3	134.4	90.0	90.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.227659999911427	45.82738499991143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.992660311170766	0.0	0.0	0.0	29.399999999999974
2025	2025-11-08-20:00	0.0	8.0	0.0	0.0	0.0	150.586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.799999999998995	0.0	0.0	0.0	0.0	16.3998864	0.0	0.0	0.0	0.0	134.3	134.4	90.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.39179999991143	32.30145299991143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.899999999999995	0.0	0.0	0.0	22.28357638388527
2025	2025-11-08-22:00	0.0	0.0	0.0	0.0	0.0	150.586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.799999999998995	0.0	0.0	0.0	0.0	16.3998864	0.0	0.0	0.0	0.0	134.3	81.78357638388526	90.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.529839999911427	57.39081899991143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025	2025-12-05-00:00	67.0	0.0	0.0	0.0	0.0	150.586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.799999999998995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.3	134.4	90.0	90.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.30204	6.010748699999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025	2025-12-05-02:00	67.0	0.0	0.0	0.0	0.0	150.586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.799999999998995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.3	134.4	90.0	90.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8137200000000036	14.8626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025	2025-12-05-04:00	67.0	0.0	0.0	0.0	0.0	150.586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.799999999998995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.3	134.4	90.0	90.0	27.943462783885238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6398399999999995	18.745299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025	2025-12-05-06:00	67.0	0.0	0.0	0.0	0.0	150.586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.799999999998995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.3	134.4	90.0	90.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.647879999921848	43.98239399992186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.843462783885236	0.0	0.0	0.0	0.0
2025	2025-12-05-08:00	67.0	0.0	0.0	0.0	0.0	150.586	0.0	19.03392599992185	0.0	0.0	103.14675888362748	23.454339663378715	0.0	41.74041569992186	0.0	0.0	0.0	33.541577999921856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.056280766677673	0.0	3.7482109235635996	14.030358630506784	42.799999999998995	0.0	0.0	0.0	0.0	16.3998864	0.0	0.0	0.0	0.0	134.3	88.49198956217256	90.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.895789999921846	15.399695999921848	0.0	11.229122337004712	5.8868435015569425	0.0	8.647970994095992	0.0	5.762859855604901	0.0	0.0	1.7185632081895028	0.0	3.730691469559739	4.884738579860297	0.0	0.0	0.0	16.89999999999998	0.0	0.0	0.0	0.0
2025	2025-12-05-10:00	67.0	0.0	0.0	0.0	0.0	150.586	0.0	22.614832799921853	0.0	0.0	123.36651191507144	16.019622477884333	0.0	32.03084369992186	0.0	0.0	0.0	24.82746699992185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.615553934643636	0.0	16.258911093149138	38.90604584468211	42.799999999998995	0.0	0.0	0.0	0.0	16.3998864	0.0	0.0	0.0	0.0	94.50000000000058	73.56082768227644	90.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.819699999921846	13.61811599992185	0.0	26.767434902054482	16.032212783076748	0.0	23.210060508858426	0.0	21.785957920197454	0.0	0.0	7.405692634859632	0.0	11.93480766529367	16.805968493620302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025	2025-12-05-12:00	67.0	0.0	0.0	0.0	0.0	150.586	0.0	21.841508399921853	0.0	0.0	79.58589798698192	27.048258681777508	0.0	37.69457859992186	0.0	0.0	0.0	30.131373999921852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.410547804714405	0.0	21.614345082175003	40.97283456957176	42.799999999998995	0.0	0.0	0.0	0.0	16.3998864	0.0	0.0	0.0	0.0	130.95488668227705	74.10000000000002	90.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.227599999921845	11.216156999921848	0.0	24.281747331454916	14.509824073706637	0.0	23.135740277782457	0.0	33.51706167502921	0.0	0.0	8.923218220104472	0.0	9.796765721359975	22.996217378075198	0.0	0.0	0.0	16.899999999999977	0.0	0.0	0.0	0.0
2025	2025-12-05-14:00	67.0	0.0	0.0	0.0	0.0	150.586	0.0	19.66533119992185	0.0	0.0	120.94242961114654	27.962234624460134	0.0	32.375316199921855	0.0	0.0	0.0	39.14575699992186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.494619996268415	0.0	20.34520354963736	31.367594080277623	42.799999999998995	0.0	0.0	0.0	0.0	16.3998864	0.0	0.0	0.0	0.0	94.859849682277	74.10000000000002	90.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.185689999921846	14.35310399992185	0.0	16.208131733721263	9.475728105426747	0.0	13.724338088761067	0.0	31.673809787399538	0.0	0.0	6.177255605637928	0.0	6.75932096362442	22.280838386272528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2025	2025-12-05-16:00	67.0	0.0	0.0	0.0	0.0	150.586	0.0	17.607833999921848	0.0	0.0	94.2504999390548	21.375064052480976	0.0	19.63317219992185	0.0	0.0	0.0	25.67276599992185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.448397931105738	0.0	12.30883204489371	11.388735468760734	42.799999999998995	0.0	0.0	0.0	0.0	10.9332576	0.0	0.0	0.0	0.0	134.3	83.73060039182475	90.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.520309999921846	16.703588999921827	0.0	4.6783672091883375	1.8195456484530885	0.0	2.4209544569386607	0.0	21.302162307000167	0.0	0.0	3.1707307392254975	0.0	3.093779210901735	12.392955305589766	0.0	0.0	0.0	16.899999999999963	0.0	0.0	0.0	0.0
2025	2025-12-05-18:00	67.0	0.0	0.0	0.0	0.0	150.586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.799999999998995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.3	134.4	90.0	90.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.40520999992185	47.844185999921855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.9	0.0	0.0	0.0	52.46840446640768
2025	2025-12-05-20:00	67.0	0.0	0.0	0.0	0.0	150.586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.799999999998995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.3	134.4	90.0	90.0	27.943462783885238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.80002	41.723333999999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
