load_zone	period	AES	Airport_DSG	Battery_Bulk	CC_152	CIP_CT	CentralTrackingPV	FlatDistPV	H-Power	Honolulu_8	Honolulu_9	IC_Schofield	Kahe_1	Kahe_2	Kahe_3	Kahe_4	Kahe_5	Kahe_6	Kalaeloa_CC1	Kalaeloa_CC2	Kalaeloa_CC3	Nuclear	OnshoreWind	SlopedDistPV	Waiau_10	Waiau_6	Waiau_7	Waiau_8	Waiau_9	DispatchFuelCellMW	GeneratePumpedHydro
Oahu	2020	306.9542960821864	5.1385514367412375	0.0	0.0	11.002592584909644	823.1871310833487	338.6584893465639	375.1847997381561	60.24669970689458	39.58510188888164	9.364430737622566	369.6129944880095	434.6907247491407	598.4506909555492	547.2174999353123	981.6222533232879	647.4541191302898	788.9399994494125	0.0	0.0	0.0	306.1548582153026	471.0369370443945	6.131682203495931	36.16576232043655	191.76616555251152	345.4763804322839	5.427645057938065	0.0	0.0
Oahu	2025	433.8918220288755	0.9940411515687463	0.0	1314.207314655655	34.31546293900491	924.6707392543282	338.65848934593555	375.1847997381562	0	0	76.28249550588102	0	0	0	0	1044.9219375962566	888.6476068517638	788.5268976327275	788.3061980095288	98.50372662648738	0.0	306.15485821472726	471.03693704660265	103.9126908205607	0	0	0	64.13672791445677	0.0	0.0
Oahu	2030	353.9543709524924	3.31079835159951	0.0	1112.2393039174638	57.49305551543371	1873.2824711666792	336.6077080878158	375.1847997381564	0	0	73.95475298475603	0	0	0	0	885.076909206926	843.626676328521	652.6751572461213	705.314974854302	91.25617186482866	0.0	306.15485821530234	467.0678296374553	142.71991302185194	0	0	0	115.82441602383831	0.0	0.0
Oahu	2035	75.19794920879438	11.014617276256972	202.01635351561904	1280.3283095863117	75.3251998576455	2186.4849204893203	338.6584893465639	375.1847997381563	0	0	141.94725652726953	0	0	0	0	1040.943096777871	927.8121626326283	721.7520365333905	684.6859254480806	137.1588051878987	0.0	306.1548582153023	471.0369370443947	223.73419280975864	0	0	0	196.38045540469386	0.0	0.0
Oahu	2040	31.420518496620232	1.6834567889475247	707.6822454355967	859.6724587006684	10.14583332625036	4349.2512004357295	327.1434268234493	375.18479973815613	0	0	40.85926696696691	0	0	0	0	671.3074380190412	511.75759579093426	352.61388579242686	352.3715553096738	55.92489363788591	126.2222775384766	1452.7525561102611	467.0036126251631	84.50719446165617	0	0	0	69.54641982519198	0.0	424.8744071921842
Oahu	2045	0.0	0.0	304.6125638043593	144.2564303355953	0.0	4500.326368298846	332.9748755171912	375.1847997381729	0	0	16.35428167580805	0	0	0	0	0	0	0.0	0.0	0.0	4006.6689252055703	1469.6364073960976	469.4920303682965	2.4001283933783326	0	0	0	0.0	181.0740310531159	477.6824059835942
