ShiftDemand_index_1	ShiftDemand_index_2	ShiftDemand
Oahu	2007051700	26.0713194778331
Oahu	2007051702	38.34862693223327
Oahu	2007051704	-25.221459135261433
Oahu	2007051706	-84.06181974509391
Oahu	2007051708	78.74800884780498
Oahu	2007051710	126.31291320056008
Oahu	2007051712	140.45902228504286
Oahu	2007051714	62.78025251776781
Oahu	2007051716	-88.21635610768635
Oahu	2007051718	-101.618765759
Oahu	2007051720	-98.30827237320037
Oahu	2007051722	-75.293470141
Oahu	2007070900	155.0777427464741
Oahu	2007070902	189.08081127451192
Oahu	2007070904	112.46882569521003
Oahu	2007070906	-84.9696561485639
Oahu	2007070908	-2.7164829920887854
Oahu	2007070910	67.8767275346987
Oahu	2007070912	-14.11891965201471
Oahu	2007070914	-95.7313308768805
Oahu	2007070916	-108.97754967013636
Oahu	2007070918	-78.12196952655063
Oahu	2007070920	-103.364563524
Oahu	2007070922	-36.503634860658764
Oahu	2007072100	9.217136991195261
Oahu	2007072102	49.616100399283766
Oahu	2007072104	37.25560522620916
Oahu	2007072106	-25.176558991099157
Oahu	2007072108	-29.70010516247173
Oahu	2007072110	55.615500432829634
Oahu	2007072112	115.8452199455285
Oahu	2007072114	84.81449906214047
Oahu	2007072116	-18.43784048231545
Oahu	2007072118	-99.6446164373
Oahu	2007072120	-97.667102947
Oahu	2007072122	-81.737838037
Oahu	2007082500	78.23495653705376
Oahu	2007082502	146.95542247438146
Oahu	2007082504	61.91457917192627
Oahu	2007082506	-62.186182006153324
Oahu	2007082508	-42.88300873290258
Oahu	2007082510	28.94276356110704
Oahu	2007082512	12.503818803918199
Oahu	2007082514	63.61028821185778
Oahu	2007082516	-16.649510677519977
Oahu	2007082518	-102.66152085000002
Oahu	2007082520	-84.96348256142323
Oahu	2007082522	-82.81812393224538
Oahu	2007121500	60.1600944225806
Oahu	2007121502	119.89592462726459
Oahu	2007121504	44.207978217014244
Oahu	2007121506	-57.86733772603776
Oahu	2007121508	-88.14734215660135
Oahu	2007121510	-6.847463853383963
Oahu	2007121512	85.23550093111176
Oahu	2007121514	96.42437481953748
Oahu	2007121516	7.896576559614096
Oahu	2007121518	-97.8245872522
Oahu	2007121520	-88.89762737599996
Oahu	2007121522	-74.2360912128997
Oahu	2007121800	113.70478679797856
Oahu	2007121802	140.73941746012235
Oahu	2007121804	79.10380086722442
Oahu	2007121806	-83.54213114970001
Oahu	2007121808	-91.82115893339977
Oahu	2007121810	8.61203284186825
Oahu	2007121812	49.509123011316404
Oahu	2007121814	93.9610995878939
Oahu	2007121816	-38.881513759764914
Oahu	2007121818	-106.79764997599992
Oahu	2007121820	-94.22837293
Oahu	2007121822	-70.35943381753926
Oahu	2007121900	70.98878236554626
Oahu	2007121902	147.7898989473791
Oahu	2007121904	95.76628948906861
Oahu	2007121906	-83.8908375698
Oahu	2007121908	-47.299933774323755
Oahu	2007121910	-9.738656905154048
Oahu	2007121912	68.58917813597552
