LOAD_ZONE	VEHICLE_TYPE	BID_NUM	TIMEPOINT	ev_bid_by_type
Oahu	All_Diesel_Vehicles	0	2007082522	83.4031720194
Oahu	All_Diesel_Vehicles	0	2007121500	60.6519133962
Oahu	All_Diesel_Vehicles	0	2007121502	30.4390728825
Oahu	All_Diesel_Vehicles	0	2007121504	1.62411393238
Oahu	All_Diesel_Vehicles	0	2007121506	3.97958782107
Oahu	All_Diesel_Vehicles	0	2007121508	3.97958782107
Oahu	All_Diesel_Vehicles	0	2007121510	3.97958782107
Oahu	All_Diesel_Vehicles	0	2007121512	3.97958782107
Oahu	All_Diesel_Vehicles	0	2007121514	3.97958782107
Oahu	All_Diesel_Vehicles	0	2007121516	20.9130878211
Oahu	All_Diesel_Vehicles	0	2007121518	43.0305878211
Oahu	All_Diesel_Vehicles	0	2007121520	66.8760878211
Oahu	All_Diesel_Vehicles	0	2007121522	83.4031720194
Oahu	All_Diesel_Vehicles	0	2007121800	60.6519133962
Oahu	All_Diesel_Vehicles	0	2007121802	30.4390728825
Oahu	All_Diesel_Vehicles	0	2007121804	1.62411393238
Oahu	All_Diesel_Vehicles	0	2007121806	3.97958782107
Oahu	All_Diesel_Vehicles	0	2007121808	3.97958782107
Oahu	All_Diesel_Vehicles	0	2007121810	3.97958782107
Oahu	All_Diesel_Vehicles	0	2007121812	3.97958782107
Oahu	All_Diesel_Vehicles	0	2007121814	3.97958782107
Oahu	All_Diesel_Vehicles	0	2007121816	20.9130878211
Oahu	All_Diesel_Vehicles	0	2007121818	43.0305878211
Oahu	All_Diesel_Vehicles	0	2007121820	66.8760878211
Oahu	All_Diesel_Vehicles	0	2007121822	83.4031720194
Oahu	All_Diesel_Vehicles	0	2007121900	60.6519133962
Oahu	All_Diesel_Vehicles	0	2007121902	30.4390728825
Oahu	All_Diesel_Vehicles	0	2007121904	1.62411393238
Oahu	All_Diesel_Vehicles	0	2007121906	3.97958782107
Oahu	All_Diesel_Vehicles	0	2007121908	3.97958782107
Oahu	All_Diesel_Vehicles	0	2007121910	3.97958782107
Oahu	All_Diesel_Vehicles	0	2007121912	3.97958782107
Oahu	All_Diesel_Vehicles	0	2007121914	3.97958782107
Oahu	All_Diesel_Vehicles	0	2007121916	20.9130878211
Oahu	All_Diesel_Vehicles	0	2007121918	43.0305878211
Oahu	All_Diesel_Vehicles	0	2007121920	66.8760878211
Oahu	All_Diesel_Vehicles	0	2007121922	83.4031720194
Oahu	All_Diesel_Vehicles	0	2008010900	60.6519133962
Oahu	All_Diesel_Vehicles	0	2008010902	30.4390728825
Oahu	All_Diesel_Vehicles	0	2008010904	1.62411393238
Oahu	All_Diesel_Vehicles	0	2008010906	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008010908	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008010910	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008010912	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008010914	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008010916	20.9130878211
Oahu	All_Diesel_Vehicles	0	2008010918	43.0305878211
Oahu	All_Diesel_Vehicles	0	2008010920	66.8760878211
Oahu	All_Diesel_Vehicles	0	2008010922	83.4031720194
Oahu	All_Diesel_Vehicles	0	2008042100	60.6519133962
Oahu	All_Diesel_Vehicles	0	2008042102	30.4390728825
Oahu	All_Diesel_Vehicles	0	2008042104	1.62411393238
Oahu	All_Diesel_Vehicles	0	2008042106	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008042108	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008042110	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008042112	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008042114	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008042116	20.9130878211
Oahu	All_Diesel_Vehicles	0	2008042118	43.0305878211
Oahu	All_Diesel_Vehicles	0	2008042120	66.8760878211
Oahu	All_Diesel_Vehicles	0	2008042122	83.4031720194
Oahu	All_Diesel_Vehicles	0	2008050100	60.6519133962
Oahu	All_Diesel_Vehicles	0	2008050102	30.4390728825
Oahu	All_Diesel_Vehicles	0	2008050104	1.62411393238
Oahu	All_Diesel_Vehicles	0	2008050106	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008050108	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008050110	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008050112	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008050114	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008050116	20.9130878211
Oahu	All_Diesel_Vehicles	0	2008050118	43.0305878211
Oahu	All_Diesel_Vehicles	0	2008050120	66.8760878211
Oahu	All_Diesel_Vehicles	0	2008050122	83.4031720194
Oahu	All_Diesel_Vehicles	0	2008072700	60.6519133962
Oahu	All_Diesel_Vehicles	0	2008072702	30.4390728825
Oahu	All_Diesel_Vehicles	0	2008072704	1.62411393238
Oahu	All_Diesel_Vehicles	0	2008072706	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008072708	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008072710	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008072712	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008072714	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008072716	20.9130878211
Oahu	All_Diesel_Vehicles	0	2008072718	43.0305878211
Oahu	All_Diesel_Vehicles	0	2008072720	66.8760878211
Oahu	All_Diesel_Vehicles	0	2008072722	83.4031720194
Oahu	All_Diesel_Vehicles	0	2008091000	60.6519133962
Oahu	All_Diesel_Vehicles	0	2008091002	30.4390728825
Oahu	All_Diesel_Vehicles	0	2008091004	1.62411393238
Oahu	All_Diesel_Vehicles	0	2008091006	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008091008	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008091010	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008091012	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008091014	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008091016	20.9130878211
Oahu	All_Diesel_Vehicles	0	2008091018	43.0305878211
Oahu	All_Diesel_Vehicles	0	2008091020	66.8760878211
Oahu	All_Diesel_Vehicles	0	2008091022	83.4031720194
Oahu	All_Diesel_Vehicles	0	2008100300	60.6519133962
Oahu	All_Diesel_Vehicles	0	2008100302	30.4390728825
Oahu	All_Diesel_Vehicles	0	2008100304	1.62411393238
Oahu	All_Diesel_Vehicles	0	2008100306	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008100308	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008100310	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008100312	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008100314	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008100316	20.9130878211
Oahu	All_Diesel_Vehicles	0	2008100318	43.0305878211
Oahu	All_Diesel_Vehicles	0	2008100320	66.8760878211
Oahu	All_Diesel_Vehicles	0	2008100322	83.4031720194
Oahu	All_Diesel_Vehicles	0	2008110800	60.6519133962
Oahu	All_Diesel_Vehicles	0	2008110802	30.4390728825
Oahu	All_Diesel_Vehicles	0	2008110804	1.62411393238
Oahu	All_Diesel_Vehicles	0	2008110806	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008110808	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008110810	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008110812	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008110814	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008110816	20.9130878211
Oahu	All_Diesel_Vehicles	0	2008110818	43.0305878211
Oahu	All_Diesel_Vehicles	0	2008110820	66.8760878211
Oahu	All_Diesel_Vehicles	0	2008110822	83.4031720194
Oahu	All_Diesel_Vehicles	0	2008120500	60.6519133962
Oahu	All_Diesel_Vehicles	0	2008120502	30.4390728825
Oahu	All_Diesel_Vehicles	0	2008120504	1.62411393238
Oahu	All_Diesel_Vehicles	0	2008120506	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008120508	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008120510	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008120512	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008120514	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008120516	20.9130878211
Oahu	All_Diesel_Vehicles	0	2008120518	43.0305878211
Oahu	All_Diesel_Vehicles	0	2008120520	66.8760878211
Oahu	All_Diesel_Vehicles	0	2008120522	83.4031720194
Oahu	All_Diesel_Vehicles	0	2008120800	60.6519133962
Oahu	All_Diesel_Vehicles	0	2008120802	30.4390728825
Oahu	All_Diesel_Vehicles	0	2008120804	1.62411393238
Oahu	All_Diesel_Vehicles	0	2008120806	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008120808	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008120810	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008120812	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008120814	3.97958782107
Oahu	All_Diesel_Vehicles	0	2008120816	20.9130878211
Oahu	All_Diesel_Vehicles	0	2008120818	43.0305878211
Oahu	All_Diesel_Vehicles	0	2008120820	66.8760878211
Oahu	All_Diesel_Vehicles	0	2008120822	83.4031720194
Oahu	All_Diesel_Vehicles	0	2507051700	60.6519133962
Oahu	All_Diesel_Vehicles	0	2507051702	30.4390728825
Oahu	All_Diesel_Vehicles	0	2507051704	1.62411393238
Oahu	All_Diesel_Vehicles	0	2507051706	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507051708	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507051710	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507051712	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507051714	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507051716	20.9130878211
Oahu	All_Diesel_Vehicles	0	2507051718	43.0305878211
Oahu	All_Diesel_Vehicles	0	2507051720	66.8760878211
Oahu	All_Diesel_Vehicles	0	2507051722	83.4031720194
Oahu	All_Diesel_Vehicles	0	2507070900	60.6519133962
Oahu	All_Diesel_Vehicles	0	2507070902	30.4390728825
Oahu	All_Diesel_Vehicles	0	2507070904	1.62411393238
Oahu	All_Diesel_Vehicles	0	2507070906	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507070908	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507070910	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507070912	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507070914	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507070916	20.9130878211
Oahu	All_Diesel_Vehicles	0	2507070918	43.0305878211
Oahu	All_Diesel_Vehicles	0	2507070920	66.8760878211
Oahu	All_Diesel_Vehicles	0	2507070922	83.4031720194
Oahu	All_Diesel_Vehicles	0	2507072100	60.6519133962
Oahu	All_Diesel_Vehicles	0	2507072102	30.4390728825
Oahu	All_Diesel_Vehicles	0	2507072104	1.62411393238
Oahu	All_Diesel_Vehicles	0	2507072106	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507072108	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507072110	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507072112	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507072114	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507072116	20.9130878211
Oahu	All_Diesel_Vehicles	0	2507072118	43.0305878211
Oahu	All_Diesel_Vehicles	0	2507072120	66.8760878211
Oahu	All_Diesel_Vehicles	0	2507072122	83.4031720194
Oahu	All_Diesel_Vehicles	0	2507082500	60.6519133962
Oahu	All_Diesel_Vehicles	0	2507082502	30.4390728825
Oahu	All_Diesel_Vehicles	0	2507082504	1.62411393238
Oahu	All_Diesel_Vehicles	0	2507082506	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507082508	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507082510	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507082512	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507082514	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507082516	20.9130878211
Oahu	All_Diesel_Vehicles	0	2507082518	43.0305878211
Oahu	All_Diesel_Vehicles	0	2507082520	66.8760878211
Oahu	All_Diesel_Vehicles	0	2507082522	83.4031720194
Oahu	All_Diesel_Vehicles	0	2507121500	60.6519133962
Oahu	All_Diesel_Vehicles	0	2507121502	30.4390728825
Oahu	All_Diesel_Vehicles	0	2507121504	1.62411393238
Oahu	All_Diesel_Vehicles	0	2507121506	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507121508	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507121510	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507121512	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507121514	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507121516	20.9130878211
Oahu	All_Diesel_Vehicles	0	2507121518	43.0305878211
Oahu	All_Diesel_Vehicles	0	2507121520	66.8760878211
Oahu	All_Diesel_Vehicles	0	2507121522	83.4031720194
Oahu	All_Diesel_Vehicles	0	2507121800	60.6519133962
Oahu	All_Diesel_Vehicles	0	2507121802	30.4390728825
Oahu	All_Diesel_Vehicles	0	2507121804	1.62411393238
Oahu	All_Diesel_Vehicles	0	2507121806	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507121808	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507121810	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507121812	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507121814	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507121816	20.9130878211
Oahu	All_Diesel_Vehicles	0	2507121818	43.0305878211
Oahu	All_Diesel_Vehicles	0	2507121820	66.8760878211
Oahu	All_Diesel_Vehicles	0	2507121822	83.4031720194
Oahu	All_Diesel_Vehicles	0	2507121900	60.6519133962
Oahu	All_Diesel_Vehicles	0	2507121902	30.4390728825
Oahu	All_Diesel_Vehicles	0	2507121904	1.62411393238
Oahu	All_Diesel_Vehicles	0	2507121906	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507121908	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507121910	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507121912	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507121914	3.97958782107
Oahu	All_Diesel_Vehicles	0	2507121916	20.9130878211
Oahu	All_Diesel_Vehicles	0	2507121918	43.0305878211
Oahu	All_Diesel_Vehicles	0	2507121920	66.8760878211
Oahu	All_Diesel_Vehicles	0	2507121922	83.4031720194
Oahu	All_Diesel_Vehicles	0	2508010900	60.6519133962
Oahu	All_Diesel_Vehicles	0	2508010902	30.4390728825
Oahu	All_Diesel_Vehicles	0	2508010904	1.62411393238
Oahu	All_Diesel_Vehicles	0	2508010906	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508010908	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508010910	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508010912	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508010914	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508010916	20.9130878211
Oahu	All_Diesel_Vehicles	0	2508010918	43.0305878211
Oahu	All_Diesel_Vehicles	0	2508010920	66.8760878211
Oahu	All_Diesel_Vehicles	0	2508010922	83.4031720194
Oahu	All_Diesel_Vehicles	0	2508042100	60.6519133962
Oahu	All_Diesel_Vehicles	0	2508042102	30.4390728825
Oahu	All_Diesel_Vehicles	0	2508042104	1.62411393238
Oahu	All_Diesel_Vehicles	0	2508042106	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508042108	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508042110	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508042112	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508042114	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508042116	20.9130878211
Oahu	All_Diesel_Vehicles	0	2508042118	43.0305878211
Oahu	All_Diesel_Vehicles	0	2508042120	66.8760878211
Oahu	All_Diesel_Vehicles	0	2508042122	83.4031720194
Oahu	All_Diesel_Vehicles	0	2508050100	60.6519133962
Oahu	All_Diesel_Vehicles	0	2508050102	30.4390728825
Oahu	All_Diesel_Vehicles	0	2508050104	1.62411393238
Oahu	All_Diesel_Vehicles	0	2508050106	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508050108	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508050110	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508050112	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508050114	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508050116	20.9130878211
Oahu	All_Diesel_Vehicles	0	2508050118	43.0305878211
Oahu	All_Diesel_Vehicles	0	2508050120	66.8760878211
Oahu	All_Diesel_Vehicles	0	2508050122	83.4031720194
Oahu	All_Diesel_Vehicles	0	2508072700	60.6519133962
Oahu	All_Diesel_Vehicles	0	2508072702	30.4390728825
Oahu	All_Diesel_Vehicles	0	2508072704	1.62411393238
Oahu	All_Diesel_Vehicles	0	2508072706	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508072708	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508072710	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508072712	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508072714	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508072716	20.9130878211
Oahu	All_Diesel_Vehicles	0	2508072718	43.0305878211
Oahu	All_Diesel_Vehicles	0	2508072720	66.8760878211
Oahu	All_Diesel_Vehicles	0	2508072722	83.4031720194
Oahu	All_Diesel_Vehicles	0	2508091000	60.6519133962
Oahu	All_Diesel_Vehicles	0	2508091002	30.4390728825
Oahu	All_Diesel_Vehicles	0	2508091004	1.62411393238
Oahu	All_Diesel_Vehicles	0	2508091006	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508091008	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508091010	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508091012	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508091014	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508091016	20.9130878211
Oahu	All_Diesel_Vehicles	0	2508091018	43.0305878211
Oahu	All_Diesel_Vehicles	0	2508091020	66.8760878211
Oahu	All_Diesel_Vehicles	0	2508091022	83.4031720194
Oahu	All_Diesel_Vehicles	0	2508100300	60.6519133962
Oahu	All_Diesel_Vehicles	0	2508100302	30.4390728825
Oahu	All_Diesel_Vehicles	0	2508100304	1.62411393238
Oahu	All_Diesel_Vehicles	0	2508100306	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508100308	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508100310	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508100312	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508100314	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508100316	20.9130878211
Oahu	All_Diesel_Vehicles	0	2508100318	43.0305878211
Oahu	All_Diesel_Vehicles	0	2508100320	66.8760878211
Oahu	All_Diesel_Vehicles	0	2508100322	83.4031720194
Oahu	All_Diesel_Vehicles	0	2508110800	60.6519133962
Oahu	All_Diesel_Vehicles	0	2508110802	30.4390728825
Oahu	All_Diesel_Vehicles	0	2508110804	1.62411393238
Oahu	All_Diesel_Vehicles	0	2508110806	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508110808	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508110810	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508110812	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508110814	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508110816	20.9130878211
Oahu	All_Diesel_Vehicles	0	2508110818	43.0305878211
Oahu	All_Diesel_Vehicles	0	2508110820	66.8760878211
Oahu	All_Diesel_Vehicles	0	2508110822	83.4031720194
Oahu	All_Diesel_Vehicles	0	2508120500	60.6519133962
Oahu	All_Diesel_Vehicles	0	2508120502	30.4390728825
Oahu	All_Diesel_Vehicles	0	2508120504	1.62411393238
Oahu	All_Diesel_Vehicles	0	2508120506	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508120508	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508120510	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508120512	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508120514	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508120516	20.9130878211
Oahu	All_Diesel_Vehicles	0	2508120518	43.0305878211
Oahu	All_Diesel_Vehicles	0	2508120520	66.8760878211
Oahu	All_Diesel_Vehicles	0	2508120522	83.4031720194
Oahu	All_Diesel_Vehicles	0	2508120800	60.6519133962
Oahu	All_Diesel_Vehicles	0	2508120802	30.4390728825
Oahu	All_Diesel_Vehicles	0	2508120804	1.62411393238
Oahu	All_Diesel_Vehicles	0	2508120806	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508120808	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508120810	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508120812	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508120814	3.97958782107
Oahu	All_Diesel_Vehicles	0	2508120816	20.9130878211
Oahu	All_Diesel_Vehicles	0	2508120818	43.0305878211
Oahu	All_Diesel_Vehicles	0	2508120820	66.8760878211
Oahu	All_Diesel_Vehicles	0	2508120822	83.4031720194
Oahu	All_Diesel_Vehicles	0	3007051700	60.6519133962
Oahu	All_Diesel_Vehicles	0	3007051702	30.4390728825
Oahu	All_Diesel_Vehicles	0	3007051704	1.62411393238
Oahu	All_Diesel_Vehicles	0	3007051706	3.97958782107
Oahu	All_Diesel_Vehicles	0	3007051708	3.97958782107
Oahu	All_Diesel_Vehicles	0	3007051710	3.97958782107
Oahu	All_Diesel_Vehicles	0	3007051712	3.97958782107
Oahu	All_Diesel_Vehicles	0	3007051714	3.97958782107
Oahu	All_Diesel_Vehicles	0	3007051716	20.9130878211
Oahu	All_Diesel_Vehicles	0	3007051718	43.0305878211
Oahu	All_Diesel_Vehicles	0	3007051720	66.8760878211
Oahu	All_Diesel_Vehicles	0	3007051722	83.4031720194
Oahu	All_Diesel_Vehicles	0	3007070900	60.6519133962
Oahu	All_Diesel_Vehicles	0	3007070902	30.4390728825
Oahu	All_Diesel_Vehicles	0	3007070904	1.62411393238
Oahu	All_Diesel_Vehicles	0	3007070906	3.97958782107
Oahu	All_Diesel_Vehicles	0	3007070908	3.97958782107
Oahu	All_Diesel_Vehicles	0	3007070910	3.97958782107
Oahu	All_Diesel_Vehicles	0	3007070912	3.97958782107
Oahu	All_Diesel_Vehicles	0	3007070914	3.97958782107
Oahu	All_Diesel_Vehicles	0	3007070916	20.9130878211
Oahu	All_Diesel_Vehicles	0	3007070918	43.0305878211
Oahu	All_Diesel_Vehicles	0	3007070920	66.8760878211
Oahu	All_Diesel_Vehicles	0	3007070922	83.4031720194
Oahu	All_Diesel_Vehicles	0	3007072100	60.6519133962
Oahu	All_Diesel_Vehicles	0	3007072102	30.4390728825
Oahu	All_Diesel_Vehicles	0	3007072104	1.62411393238
Oahu	All_Diesel_Vehicles	0	3007072106	3.97958782107
Oahu	All_Diesel_Vehicles	0	3007072108	3.97958782107
Oahu	All_Diesel_Vehicles	0	3007072110	3.97958782107
Oahu	All_Diesel_Vehicles	0	3007072112	3.97958782107
Oahu	All_Diesel_Vehicles	0	3007072114	3.97958782107
Oahu	All_Diesel_Vehicles	0	3007072116	20.9130878211
Oahu	All_Diesel_Vehicles	0	3007072118	43.0305878211
Oahu	All_Diesel_Vehicles	0	3007072120	66.8760878211
Oahu	All_Diesel_Vehicles	0	3007072122	83.4031720194
Oahu	All_Diesel_Vehicles	0	3007082500	60.6519133962
Oahu	All_Diesel_Vehicles	0	3007082502	30.4390728825
Oahu	All_Diesel_Vehicles	0	3007082504	1.62411393238
Oahu	All_Diesel_Vehicles	0	3007082506	3.97958782107
Oahu	All_Diesel_Vehicles	0	3007082508	3.97958782107
Oahu	All_Diesel_Vehicles	0	3007082510	3.97958782107
Oahu	All_Diesel_Vehicles	0	3007082512	3.97958782107
Oahu	All_Diesel_Vehicles	0	3007082514	3.97958782107
Oahu	All_Diesel_Vehicles	0	3007082516	20.9130878211
Oahu	All_Diesel_Vehicles	0	3007082518	43.0305878211
Oahu	All_Diesel_Vehicles	0	3007082520	66.8760878211
Oahu	All_Diesel_Vehicles	0	3007082522	83.4031720194
Oahu	All_Diesel_Vehicles	0	3007121500	60.6519133962
Oahu	All_Diesel_Vehicles	0	3007121502	30.4390728825
